"Name","Type","NameNiederlassung","Street","Postcode","City","State","Wheelchair"
"Deutsche Bank","amenity=bank","Dortmund","Betenstraße 11-17","44137","Dortmund","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Dortmund-Eving","Evinger Straße 188","44339","Dortmund","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Dortmund-Hombruch","Harkortstraße 66","44225","Dortmund","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Dortmund-Lütgendortmund","Limbecker Straße 21","44388","Dortmund","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Dresden","Königsbrücker Straße 15","1099","Dresden","Sachsen / Saxony","no"
"Deutsche Bank","amenity=bank","Dresden-Blasewitz","Loschwitzer Straße 52","1309","Dresden","Sachsen / Saxony","yes"
"Deutsche Bank","amenity=bank","Dresden-Löbtau","Kesselsdorfer Straße 22","1159","Dresden","Sachsen / Saxony","yes"
"Deutsche Bank","amenity=bank","Dresden-Prager Straße","Prager Straße 8","1069","Dresden","Sachsen / Saxony","no"
"Deutsche Bank","amenity=bank","Dresden-Prohlis","Prohliser Allee 6","1239","Dresden","Sachsen / Saxony","yes"
"Deutsche Bank","amenity=bank","Viersen-Dülken","Venloer Straße 1","41751","Viersen","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Dülmen","Overbergplatz 3","48249","Dülmen","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Düren","Schenkelstraße 9","52349","Düren","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Düsseldorf","Königsallee 45-47","40212","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Düsseldorf-Benrath","Benrather Schloßallee 129","40597","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Düsseldorf-Berliner Allee","Berliner Allee 61","40212","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Düsseldorf-Bilk","Aachener Straße 2","40223","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Düsseldorf-Brehmplatz","Brehmplatz 4","40239","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Düsseldorf-Derendorf","Collenbachstraße 2","40476","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Düsseldorf-Eller","Gumbertstraße 111","40229","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Düsseldorf-Flingern","Dorotheenstraße 1","40235","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Düsseldorf-Gerresheim","Benderstraße 8","40625","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Düsseldorf-Golzheim","Kaiserswerther Straße 239","40474","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Frankenthal","Bahnhofstraße 8","67227","Frankenthal","Rheinland-Pfalz / Rhineland-Palatinate","no"
"Deutsche Bank","amenity=bank","Frankfurt","Roßmarkt 18","60311","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt (Oder)","Karl-Marx-Straße 194","15230","Frankfurt (Oder)","Brandenburg","no"
"Deutsche Bank","amenity=bank","Frankfurt-Bockenheim","Leipziger Straße 17","60487","Frankfurt am Main","Hessen","no"
"Deutsche Bank","amenity=bank","Frankfurt-Bornheim","Berger Straße 130","60385","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Eschersheim","Eschersheimer Landstraße 299-301","60320","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Flughafen","Frankfurt Airport-Center (FAC)","60549","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Hauptbahnhof","Am Hauptbahnhof 12","60329","Frankfurt am Main","Hessen","no"
"Deutsche Bank","amenity=bank","Düsseldorf-Holthausen","Ritastraße 2","40589","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Düsseldorf-Oberbilk","Kölner Straße 295","40227","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Düsseldorf-Oberkassel","Luegallee 100","40545","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Düsseldorf-Rath","Westfalenstraße 12","40472","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Düsseldorf-Wehrhahn","Jacobistraße 1","40211","Düsseldorf","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Duisburg-Altmarkt","Hamborner Altmarkt 4","47166","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Duisburg-Großenbaum","Angermunder Straße 13","47269","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Duisburg-Homberg","Gartenstraße 52","47198","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Duisburg-Huckingen","Mündelheimer Straße 11","47259","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Duisburg","Königstraße 7-11","47051","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Duisburg-Meiderich","Auf dem Damm 51","47137","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Duisburg-Neudorf","Oststraße 115","47057","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Duisburg-Rheinhausen","Krefelder Straße 19","47226","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Duisburg-Walsum","Friedrich-Ebert-Straße 136-138","47179","Duisburg","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Eberswalde","Breite Straße 40","16225","Eberswalde","Brandenburg","yes"
"Deutsche Bank","amenity=bank","Einbeck","Neuer Markt 5","37574","Einbeck","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Eisenach","Karlsplatz 23","99817","Eisenach","Thüringen / Thuringia","no"
"Deutsche Bank","amenity=bank","Eisenberg","Großer Brühl 2","7607","Eisenberg","Thüringen / Thuringia","no"
"Deutsche Bank","amenity=bank","Eitorf","Markt 21","53783","Eitorf","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Elmshorn","Holstenplatz 3","25335","Elmshorn","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=bank","Emmendingen","Theodor-Ludwig-Straße 24","79312","Emmendingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Emmerich","Alter Markt 12","46446","Emmerich am Rhein","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Erfurt","Juri-Gagarin-Ring 101","99084","Erfurt","Thüringen / Thuringia","yes"
"Deutsche Bank","amenity=bank","Erkelenz","Markt 18","41812","Erkelenz","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Erkrath","Bahnstraße 50","40699","Erkrath","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Erlangen","Nürnberger Straße 37","91052","Erlangen","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Eschwege","Forstgasse 26","37269","Eschwege","Hessen","yes"
"Deutsche Bank","amenity=bank","Eschweiler","Englerthstraße 12","52249","Eschweiler","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Essen-Altenessen","Altenessener Straße 388","45329","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Essen-Borbeck","Marktstraße 37","45355","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Essen-Bredeney","Bredeneyer Straße 156-158","45133","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Essen-Frohnhausen","Gervinusplatz 1","45145","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Essen-Heisingen","Heisinger Straße 499","45259","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Essen-Kettwig","Hauptstraße 43-61","45219","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Essen-Lindenallee","Lindenallee 29","45127","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Essen-Rüttenscheid","Rüttenscheider Stern 7","45130","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Essen-Steele","Kaiser-Otto-Platz 8","45276","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Essen-Werden","Heckstraße 2","45239","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Essen-Wohnstift Augustinum","Renteilichtung 8-10","45134","Essen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Esslingen","Am Hafenmarkt","73728","Esslingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Ettlingen","Pforzheimer Straße 15","76275","Ettlingen","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=bank","Eutin","Peterstraße 14","23701","Eutin","Schleswig-Holstein","no"
"Deutsche Bank","amenity=bank","Falkensee","Potsdamer Straße 1-3","14612","Falkensee","Brandenburg","no"
"Deutsche Bank","amenity=bank","Flensburg","Rathausstraße 10-12","24937","Flensburg","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Hessen-Center","Borsigallee 26","60388","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Höchst","Königsteiner Straße 16","65929","Frankfurt am Main","Hessen","no"
"Deutsche Bank","amenity=bank","Frankfurt-Konstablerwache","Zeil 57","60313","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Lokalbahnhof","Dreieichstraße 59","60594","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Niederrad","Bruchfeldstraße 31","60528","Frankfurt am Main","Hessen","no"
"Deutsche Bank","amenity=bank","Frankfurt-Nordwest Zentrum","Tituscorso 2-4","60439","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Rödelheim","Radilostraße 33","60489","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Schweizer Platz","Schweizer Platz 49","60594","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Taunusanlage","Taunusanlage 12","60325","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frankfurt-Westend","Friedrichstraße 2-6","60323","Frankfurt am Main","Hessen","yes"
"Deutsche Bank","amenity=bank","Frechen","Hauptstraße 103","50226","Frechen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Freiberg","Platz der Oktoberopfer 5","9599","Freiberg","Sachsen / Saxony","no"
"Deutsche Bank","amenity=bank","Freiburg-Am Martinstor","Kaiser-Joseph-Straße 262","79098","Freiburg","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Freiburg-Rotteckring","Rotteckring 3","79098","Freiburg","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Freising","Untere Hauptstraße 36","85354","Freising","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Friedberg","Kaiserstraße 107","61169","Friedberg","Hessen","yes"
"Deutsche Bank","amenity=bank","Friedrichshafen","Karlstraße 13","88045","Friedrichshafen","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=bank","Fürstenfeldbruck","Hauptstraße 24","82256","Fürstenfeldbruck","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Fürstenwalde","Eisenbahnstraße 8","15517","Fürstenwalde","Brandenburg","yes"
"Deutsche Bank","amenity=bank","Fürth","Schwabacher Straße 32","90762","Fürth","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Fulda","Universitätsplatz 5","36037","Fulda","Hessen","yes"
"Deutsche Bank","amenity=bank","Gaggenau","Hauptstraße 55","76571","Gaggenau","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=bank","Garmisch-Partenkirchen","Bahnhofstraße 41","82467","Garmisch-Partenkirchen","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Geesthacht","Bergedorfer Straße 40","21502","Geesthacht","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=bank","Geislingen","Bahnhofstraße 3","73312","Geislingen","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=bank","Geldern","Hartstraße 38","47608","Geldern","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Gelsenkirchen-Buer","Springestraße 6","45894","Gelsenkirchen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Gelsenkirchen","Von-Oven-Straße 12-16","45879","Gelsenkirchen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Georgsmarienhütte","Oeseder Straße 102","49124","Georgsmarienhütte","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Gera","Humboldtstraße 26","7545","Gera","Thüringen / Thuringia","yes"
"Deutsche Bank","amenity=bank","Germering","Beethovenstraße 1","82110","Germering","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Geseke","Bachstraße 4","59590","Geseke","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Gevelsberg","Mittelstraße 26","58285","Gevelsberg","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Gießen","Marktplatz 4","35390","Gießen","Hessen","yes"
"Deutsche Bank","amenity=bank","Gifhorn","Steinweg 9","38518","Gifhorn","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Gladbeck","Schillerstraße 7","45964","Gladbeck","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Goch","Bahnhofstraße 10","47574","Goch","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Göppingen","Mörikestraße 9","73033","Göppingen","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Görlitz","Demianiplatz 10","2826","Görlitz","Sachsen / Saxony","yes"
"Deutsche Bank","amenity=bank","Göttingen","Zindelstraße 3-5","37073","Göttingen","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Goslar","Fischemäkerstraße 13","38640","Goslar","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Gotha","Ekhofplatz 2a","99867","Gotha","Thüringen / Thuringia","yes"
"Deutsche Bank","amenity=bank","Greifswald","Markt 2","17489","Greifswald","Mecklenburg-Vorpommern / Mecklenburg-Western Pomerania","yes"
"Deutsche Bank","amenity=bank","Greiz","Carolinenstraße 2","7973","Greiz","Thüringen / Thuringia","no"
"Deutsche Bank","amenity=bank","Greven","Alte Münsterstraße 1-3","48268","Greven","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Grevenbroich","Bahnstraße 2-4","41515","Grevenbroich","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Gronau / Westfalen","Schulstraße 8","48599","Gronau","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Köln-Braunsfeld","Aachener Straße 392-394","50933","Köln","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Köln-Dellbrück","Dellbrücker Hauptstraße 100","51069","Köln","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Köln-Ebertplatz","Ebertplatz 15-17","50668","Köln","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Grünwald","Emil-Geis-Straße 2","82031","Grünwald","Bayern / Bavaria","no"
"Deutsche Bank","amenity=bank","Güstrow","Markt 21","18273","Güstrow","Mecklenburg-Vorpommern / Mecklenburg-Western Pomerania","yes"
"Deutsche Bank","amenity=bank","Gütersloh","Stohlmannplatz 2","33330","Gütersloh","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Gummersbach","Hindenburgstraße 21-25","51643","Gummersbach","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Haan","Kaiserstraße 35","42781","Haan","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Hagen","Bahnhofstraße 1-3","58095","Hagen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Hagen-Hohenlimburg","Stennertstraße 9","58119","Hagen","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Hagenow","Grubenstraße 7","19230","Hagenow","Mecklenburg-Vorpommern / Mecklenburg-Western Pomerania","yes"
"Deutsche Bank","amenity=bank","Halle","Leipziger Straße 87-92","6108","Halle (Saale)","Sachsen-Anhalt / Saxony-Anhalt","yes"
"Deutsche Bank","amenity=bank","Hamburg-Adolphsplatz","Adolphsplatz 7","20457","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Hamburg-Altona","Paul-Nevermann-Platz 5","22765","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Bergedorf","Weidenbaumsweg 4","21029","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Billstedt","Möllner Landstraße 11a","22111","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Blankenese","Blankeneser Bahnhofstraße 52-54","22587","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Bramfeld","Bramfelder Chaussee 316","22177","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Eidelstedt","Alte Elbgaustraße 1","22523","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Eimsbüttel","Osterstraße 5","20259","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Eppendorf","Eppendorfer Landstraße 70","20249","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Hamburg-Fuhlsbüttel","Erdkampsweg 34","22335","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Grindel","Grindelallee 153","20146","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Hafencity","Überseeboulevard 4-10","20457","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Harburg","Harburger Rathausstraße 44","21073","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Hohenfelde","Lübecker Straße 131","22087","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Hamburg-Jungfernstieg","Jungfernstieg 49","20354","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Hamburg-Klosterstern","Klosterstern 1","20149","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Hamburg-Niendorf","Tibarg 32","22459","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Othmarschen","Waitzstraße 8","22607","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Pöseldorf","Mittelweg 130","20148","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Poppenbüttel","Heegbarg 4","22391","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Rahlstedt","Rahlstedter Bahnhofstraße 7","22143","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Schulterblatt","Schulterblatt 58","20357","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Seeburg","Spitalerstraße 16","20095","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Uhlenhorst","Hofweg 70","22085","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Volksdorf","Im Alten Dorfe 25-27","22359","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Hamburg-Wandsbek","Wandsbeker Marktstraße 123","22041","Hamburg","Hamburg","yes"
"Deutsche Bank","amenity=bank","Hamburg-Wilhelmsburg","Veringstraße 30","21107","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Hamburg-Winterhude","Winterhuder Marktplatz 13-15","22299","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Hameln","Am Markt 2-3","31785","Hameln","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Hamm","Bahnhofstraße 5-7","59065","Hamm","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Hanau","Langstraße 60","63450","Hanau","Hessen","yes"
"Deutsche Bank","amenity=bank","Hannover-Georgsplatz","Georgsplatz 20","30159","Hannover","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Hannover-Buchholz","Podbielskistraße 348-350","30659","Hannover","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Hannover-Döhren","Peiner Straße 1","30519","Hannover","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Hannover-Engelbosteler Damm","Kopernikusstraße 1","30167","Hannover","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Hannover-Kleefeld/Kirchrode","Kirchröder Straße 103-104","30625","Hannover","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Hannover-Linden","Falkenstraße 3","30449","Hannover","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Hannover-List","Lister Meile 76","30161","Hannover","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Hannover-Misburg","Waldstraße 1","30629","Hannover","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Hattingen","Heggerstraße 54","45525","Hattingen","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Heidelberg-Adenauerplatz","Adenauerplatz 1","69115","Heidelberg","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=bank","Heidenheim","Schnaitheimer Straße 13","89520","Heidenheim","Baden-Württemberg / Baden-Wuerttemberg","yes"
"Deutsche Bank","amenity=bank","Heilbronn","Moltkestraße 6-8","74072","Heilbronn","Baden-Württemberg / Baden-Wuerttemberg","no"
"Deutsche Bank","amenity=bank","Helmstedt","Papenberg 29","38350","Helmstedt","Niedersachsen / Lower Saxony","yes"
"Deutsche Bank","amenity=bank","Hemer","Poststraße 22","58675","Hemer","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Hennigsdorf","Havelpassage 14","16761","Hennigsdorf","Brandenburg","yes"
"Deutsche Bank","amenity=bank","Herford","Berliner Straße 3","32052","Herford","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Herne","An der Kreuzkirche 1-3","44623","Herne","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Herne-Wanne-Eickel","Hauptstraße 221","44649","Herne","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Herten","Kaiserstraße 62","45699","Herten","Nordrhein-Westfalen / North Rhine-Westphalia","no"
"Deutsche Bank","amenity=bank","Heusenstamm","Frankfurter Straße 114","63150","Heusenstamm","Hessen","yes"
"Deutsche Bank","amenity=bank","Hilden","Mittelstraße 97","40721","Hilden","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Hildesheim","Angoulêmeplatz 1","31134","Hildesheim","Niedersachsen / Lower Saxony","no"
"Deutsche Bank","amenity=bank","Höxter","Weserstraße 10","37671","Höxter","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Hofheim","Hauptstraße 58-60","65719","Hofheim","Hessen","no"
"Deutsche Bank","amenity=bank","Homburg/Saar","Talstraße 39","66424","Homburg","Saarland","yes"
"Deutsche Bank","amenity=bank","Hoyerswerda","Albert-Einstein-Straße 47b","2977","Hoyerswerda","Sachsen / Saxony","yes"
"Deutsche Bank","amenity=bank","Hückelhoven","Parkhofstraße 111","41836","Hückelhoven","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Husum","Markt 28-30","25813","Husum","Schleswig-Holstein","no"
"Deutsche Bank","amenity=bank","Idar-Oberstein","Hauptstraße 71","55743","Idar-Oberstein","Rheinland-Pfalz / Rhineland-Palatinate","yes"
"Deutsche Bank","amenity=bank","Ilmenau","Marktstraße 1-3","98693","Ilmenau","Thüringen / Thuringia","yes"
"Deutsche Bank","amenity=bank","Ingelheim","Bahnhofstraße 16","55218","Ingelheim","Rheinland-Pfalz / Rhineland-Palatinate","yes"
"Deutsche Bank","amenity=bank","Ingolstadt-Ludwigstraße","Ludwigstraße 24","85049","Ingolstadt","Bayern / Bavaria","yes"
"Deutsche Bank","amenity=bank","Hamburg-Adolphsplatz International","Adolphsplatz 7","20457","Hamburg","Hamburg","no"
"Deutsche Bank","amenity=bank","Iserlohn","Nordengraben 2","58636","Iserlohn","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Itzehoe","Berliner Platz 1","25524","Itzehoe","Schleswig-Holstein","yes"
"Deutsche Bank","amenity=bank","Jena","Schloßgasse 20","7743","Jena","Thüringen / Thuringia","yes"
"Deutsche Bank","amenity=bank","Jülich","Kölnstraße 3","52428","Jülich","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Jüterbog","Pferdestraße 54","14913","Jüterbog","Brandenburg","no"
"Deutsche Bank","amenity=bank","Kaarst","Maubisstraße 44","41564","Kaarst","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
"Deutsche Bank","amenity=bank","Kaiserslautern","Stiftsplatz 13","67655","Kaiserslautern","Rheinland-Pfalz / Rhineland-Palatinate","yes"
"Deutsche Bank","amenity=bank","Nettetal-Kaldenkirchen","Kehrstraße 65","41334","Nettetal","Nordrhein-Westfalen / North Rhine-Westphalia","yes"
